year,countyreal,lpop,lemp,first.treat,treat
2005,31073.0,0.7622067164914399,2.833213344056216,0.0,0.0
2006,31073.0,0.7622067164914399,2.70805020110221,0.0,0.0
2007,31073.0,0.7622067164914399,2.6390573296152584,0.0,0.0
2003,31079.0,3.9803169660671345,7.170888478512505,0.0,0.0
2004,31079.0,3.9803169660671345,7.099201743553092,0.0,0.0
2005,31079.0,3.9803169660671345,7.066466970136958,0.0,0.0
2006,31079.0,3.9803169660671345,7.165493475060845,0.0,0.0
2007,31079.0,3.9803169660671345,7.175489713624222,0.0,0.0
2003,31081.0,2.24102878729494,5.214935757608986,0.0,0.0
2004,31081.0,2.24102878729494,5.241747015059643,0.0,0.0
2005,31081.0,2.24102878729494,5.209486152841421,0.0,0.0
2006,31081.0,2.24102878729494,5.153291594497779,0.0,0.0
2007,31081.0,2.24102878729494,5.147494476813453,0.0,0.0
2003,31083.0,1.331310052787131,3.8501476017100584,0.0,0.0
2004,31083.0,1.331310052787131,3.7376696182833684,0.0,0.0
2005,31083.0,1.331310052787131,3.8918202981106265,0.0,0.0
2006,31083.0,1.331310052787131,3.9889840465642745,0.0,0.0
2007,31083.0,1.331310052787131,3.8501476017100584,0.0,0.0
2003,31101.0,2.1832383353614797,5.424950017481403,0.0,0.0
2004,31101.0,2.1832383353614797,5.308267697401205,0.0,0.0
2005,31101.0,2.1832383353614797,5.303304908059076,0.0,0.0
2006,31101.0,2.1832383353614797,5.231108616854587,0.0,0.0
2007,31101.0,2.1832383353614797,5.262690188904886,0.0,0.0
2003,31107.0,2.2379398995005144,5.049856007249537,0.0,0.0
2004,31107.0,2.2379398995005144,5.19295685089021,0.0,0.0
2005,31107.0,2.2379398995005144,5.081404364984463,0.0,0.0
2006,31107.0,2.2379398995005144,5.0369526024136295,0.0,0.0
2007,31107.0,2.2379398995005144,5.14166355650266,0.0,0.0
2003,31109.0,5.5226242409394874,8.57828829077605,0.0,0.0
2004,31109.0,5.5226242409394874,8.526945482858915,0.0,0.0
2005,31109.0,5.5226242409394874,8.53168763756669,0.0,0.0
2006,31109.0,5.5226242409394874,8.520388082312756,0.0,0.0
2007,31109.0,5.5226242409394874,8.557182839632397,0.0,0.0
2003,31123.0,1.6937790608678513,4.465908118654584,0.0,0.0
2004,31123.0,1.6937790608678513,4.406719247264253,0.0,0.0
2005,31123.0,1.6937790608678513,4.204692619390966,0.0,0.0
2006,31123.0,1.6937790608678513,4.248495242049359,0.0,0.0
2007,31123.0,1.6937790608678513,4.04305126783455,0.0,0.0
2003,31127.0,2.024985355883777,4.927253685157205,0.0,0.0
2004,31127.0,2.024985355883777,4.955827057601261,0.0,0.0
2005,31127.0,2.024985355883777,4.718498871295094,0.0,0.0
2006,31127.0,2.024985355883777,4.6443908991413725,0.0,0.0
2007,31127.0,2.024985355883777,4.672828834461906,0.0,0.0
2003,31131.0,2.7341077354214995,5.945420608606575,0.0,0.0
2004,31131.0,2.7341077354214995,5.707110264748875,0.0,0.0
2005,31131.0,2.7341077354214995,5.69035945432406,0.0,0.0
2006,31131.0,2.7341077354214995,5.749392985908253,0.0,0.0
2007,31131.0,2.7341077354214995,5.808142489980444,0.0,0.0
2003,31133.0,1.1271997455200222,3.1354942159291497,0.0,0.0
2004,31133.0,1.1271997455200222,3.091042453358316,0.0,0.0
2005,31133.0,1.1271997455200222,3.1354942159291497,0.0,0.0
2006,31133.0,1.1271997455200222,3.4965075614664802,0.0,0.0
2007,31133.0,1.1271997455200222,3.5553480614894135,0.0,0.0
2003,31147.0,2.254549643955489,4.836281906951478,0.0,0.0
2004,31147.0,2.254549643955489,4.927253685157205,0.0,0.0
2005,31147.0,2.254549643955489,4.9344739331306915,0.0,0.0
2006,31147.0,2.254549643955489,4.727387818712341,0.0,0.0
2007,31147.0,2.254549643955489,4.74493212836325,0.0,0.0
2003,31151.0,2.627779689705598,5.662960480135946,0.0,0.0
2004,31151.0,2.627779689705598,5.442417710521793,0.0,0.0
2005,31151.0,2.627779689705598,5.501258210544727,0.0,0.0
2006,31151.0,2.627779689705598,5.497168225293202,0.0,0.0
2007,31151.0,2.627779689705598,5.402677381872279,0.0,0.0
2003,31153.0,4.808886239636203,7.533158807455563,0.0,0.0
2004,31153.0,4.808886239636203,7.496652438168283,0.0,0.0
2005,31153.0,4.808886239636203,7.5352967024440884,0.0,0.0
2006,31153.0,4.808886239636203,7.537430036586509,0.0,0.0
2007,31153.0,4.808886239636203,7.6128310304073565,0.0,0.0
2003,31155.0,2.9871959425317045,5.60947179518496,0.0,0.0
2004,31155.0,2.9871959425317045,5.602118820879701,0.0,0.0
2005,31155.0,2.9871959425317045,5.4680601411351315,0.0,0.0
2006,31155.0,2.9871959425317045,5.5053315359323625,0.0,0.0
2007,31155.0,2.9871959425317045,5.638354669333745,0.0,0.0
2003,31161.0,1.8242266593655565,4.454347296253507,0.0,0.0
2004,31161.0,1.8242266593655565,4.31748811353631,0.0,0.0
2005,31161.0,1.8242266593655565,4.2626798770413155,0.0,0.0
2006,31161.0,1.8242266593655565,4.276666119016055,0.0,0.0
2007,31161.0,1.8242266593655565,4.110873864173311,0.0,0.0
2003,31177.0,2.932792473780117,5.849324779946859,0.0,0.0
2004,31177.0,2.932792473780117,5.8377304471659395,0.0,0.0
2005,31177.0,2.932792473780117,5.730099782973574,0.0,0.0
2006,31177.0,2.932792473780117,5.673323267171493,0.0,0.0
2007,31177.0,2.932792473780117,5.598421958998375,0.0,0.0
2003,32007.0,3.8131083372537087,6.513230110912307,2007.0,1.0
2004,32007.0,3.8131083372537087,6.672032945461067,2007.0,1.0
2005,32007.0,3.8131083372537087,6.75110146893676,2007.0,1.0
2006,32007.0,3.8131083372537087,6.815639990074331,2007.0,1.0
2007,32007.0,3.8131083372537087,6.88653164253051,2007.0,1.0
2003,32011.0,0.501381164937991,2.5649493574615367,2007.0,1.0
2004,32011.0,0.501381164937991,3.1354942159291497,2007.0,1.0
2005,32011.0,0.501381164937991,2.833213344056216,2007.0,1.0
2006,32011.0,0.501381164937991,3.258096538021482,2007.0,1.0
2007,32011.0,0.501381164937991,3.332204510175204,2007.0,1.0
2003,32033.0,2.217136131161563,4.983606621708336,2007.0,1.0
2004,32033.0,2.217136131161563,4.912654885736052,2007.0,1.0
2005,32033.0,2.217136131161563,5.075173815233827,2007.0,1.0
2006,32033.0,2.217136131161563,5.187385805840755,2007.0,1.0
2007,32033.0,2.217136131161563,5.181783550292085,2007.0,1.0
2003,35006.0,3.2423970199095464,5.442417710521793,0.0,0.0
2004,35006.0,3.2423970199095464,5.135798437050262,0.0,0.0
2005,35006.0,3.2423970199095464,5.262690188904886,0.0,0.0
2006,35006.0,3.2423970199095464,5.472270673671475,0.0,0.0
2007,35006.0,3.2423970199095464,5.442417710521793,0.0,0.0
2003,35013.0,5.162967178059486,7.578656850594762,0.0,0.0
2004,35013.0,5.162967178059486,7.560601162768557,0.0,0.0
2005,35013.0,5.162967178059486,7.628517626575055,0.0,0.0
2006,35013.0,5.162967178059486,7.596894438144544,0.0,0.0
2007,35013.0,5.162967178059486,7.656810091480378,0.0,0.0
2003,35025.0,4.016581199311919,6.71901315438526,0.0,0.0
2004,35025.0,4.016581199311919,6.705639094860003,0.0,0.0
2005,35025.0,4.016581199311919,6.7912214627261855,0.0,0.0
2006,35025.0,4.016581199311919,6.891625897052253,0.0,0.0
2007,35025.0,4.016581199311919,7.0326242610280065,0.0,0.0
2003,35033.0,1.6448050562713916,3.044522437723423,0.0,0.0
2004,35033.0,1.6448050562713916,2.1972245773362196,0.0,0.0
2005,35033.0,1.6448050562713916,2.4849066497880004,0.0,0.0
2006,35033.0,1.6448050562713916,3.044522437723423,0.0,0.0
2007,35033.0,1.6448050562713916,2.833213344056216,0.0,0.0
2003,35045.0,4.7344513089998435,7.446585099157725,0.0,0.0
2004,35045.0,4.7344513089998435,7.377133712833954,0.0,0.0
2005,35045.0,4.7344513089998435,7.353081920515432,0.0,0.0
2006,35045.0,4.7344513089998435,7.367708572374371,0.0,0.0
2007,35045.0,4.7344513089998435,7.447751280047908,0.0,0.0
2003,37005.0,2.3680918951961654,4.624972813284271,2007.0,1.0
2004,37005.0,2.3680918951961654,4.584967478670572,2007.0,1.0
2005,37005.0,2.3680918951961654,4.672828834461906,2007.0,1.0
2006,37005.0,2.3680918951961654,4.634728988229636,2007.0,1.0
2007,37005.0,2.3680918951961654,4.624972813284271,2007.0,1.0
2003,37021.0,5.329476828797139,8.048788283534199,2007.0,1.0
2004,37021.0,5.329476828797139,8.065893546964274,2007.0,1.0
2005,37021.0,5.329476828797139,8.142063283104147,2007.0,1.0
2006,37021.0,5.329476828797139,8.183955717304954,2007.0,1.0
2007,37021.0,5.329476828797139,8.24800570160062,2007.0,1.0
2003,37025.0,4.875678123628633,7.623153068476902,2007.0,1.0
2004,37025.0,4.875678123628633,7.685703061234547,2007.0,1.0
2005,37025.0,4.875678123628633,7.7057128238944275,2007.0,1.0
2006,37025.0,4.875678123628633,7.808729306744399,2007.0,1.0
2007,37025.0,4.875678123628633,7.900636613018005,2007.0,1.0
2003,37029.0,1.929345132180618,3.295836866004329,2007.0,1.0
2004,37029.0,1.929345132180618,2.9444389791664403,2007.0,1.0
2005,37029.0,1.929345132180618,3.4657359027997265,2007.0,1.0
2006,37029.0,1.929345132180618,3.367295829986474,2007.0,1.0
2007,37029.0,1.929345132180618,3.258096538021482,2007.0,1.0
2003,37041.0,2.6759401471839763,5.0689042022202315,2007.0,1.0
2004,37041.0,2.6759401471839763,5.187385805840755,2007.0,1.0
2005,37041.0,2.6759401471839763,4.9344739331306915,2007.0,1.0
2006,37041.0,2.6759401471839763,5.081404364984463,2007.0,1.0
2007,37041.0,2.6759401471839763,5.081404364984463,2007.0,1.0
2003,37051.0,5.713610685841845,8.036249942132116,2007.0,1.0
2004,37051.0,5.713610685841845,8.042699496897637,2007.0,1.0
2005,37051.0,5.713610685841845,8.089482474360754,2007.0,1.0
2006,37051.0,5.713610685841845,8.126222529458525,2007.0,1.0
2007,37051.0,5.713610685841845,8.13973227971767,2007.0,1.0
2003,37057.0,4.992104657476821,7.284134806195205,2007.0,1.0
2004,37057.0,4.992104657476821,7.228388451573604,2007.0,1.0
2005,37057.0,4.992104657476821,7.22983877815125,2007.0,1.0
2006,37057.0,4.992104657476821,7.242082359256962,2007.0,1.0
2007,37057.0,4.992104657476821,7.240649694255466,2007.0,1.0
2003,37059.0,3.550622628482082,5.958424693029782,2007.0,1.0
2004,37059.0,3.550622628482082,5.942799375126701,2007.0,1.0
2005,37059.0,3.550622628482082,6.139884552226255,2007.0,1.0
2006,37059.0,3.550622628482082,6.135564891081739,2007.0,1.0
2007,37059.0,3.550622628482082,6.1092475827643655,2007.0,1.0
2003,37063.0,5.40857885280557,7.967973179662935,2007.0,1.0
2004,37063.0,5.40857885280557,7.964850887447313,2007.0,1.0
2005,37063.0,5.40857885280557,7.952966790923131,2007.0,1.0
2006,37063.0,5.40857885280557,8.02059914989697,2007.0,1.0
2007,37063.0,5.40857885280557,8.028455164114252,2007.0,1.0
2003,37075.0,2.078566158643882,4.02535169073515,2007.0,1.0
2004,37075.0,2.078566158643882,4.248495242049359,2007.0,1.0
2005,37075.0,2.078566158643882,4.174387269895637,2007.0,1.0
2006,37075.0,2.078566158643882,4.477336814478207,2007.0,1.0
2007,37075.0,2.078566158643882,4.7535901911063645,2007.0,1.0
2003,37079.0,2.943069620970685,4.61512051684126,2007.0,1.0
2004,37079.0,2.943069620970685,4.709530201312334,2007.0,1.0
2005,37079.0,2.943069620970685,4.51085950651685,2007.0,1.0
2006,37079.0,2.943069620970685,4.51085950651685,2007.0,1.0
2007,37079.0,2.943069620970685,4.51085950651685,2007.0,1.0
2003,37085.0,4.511134194061497,6.843749949006225,2007.0,1.0
2004,37085.0,4.511134194061497,6.85751406254539,2007.0,1.0
2005,37085.0,4.511134194061497,6.937314081223682,2007.0,1.0
2006,37085.0,4.511134194061497,7.035268599281097,2007.0,1.0
2007,37085.0,4.511134194061497,6.9930151229329605,2007.0,1.0
2003,37093.0,3.5158941782969686,5.231108616854587,2007.0,1.0
2004,37093.0,3.5158941782969686,5.14166355650266,2007.0,1.0
2005,37093.0,3.5158941782969686,5.288267030694535,2007.0,1.0
2006,37093.0,3.5158941782969686,5.25227342804663,2007.0,1.0
2007,37093.0,3.5158941782969686,5.308267697401205,2007.0,1.0
2003,37099.0,3.5001675222979673,5.793013608384144,2007.0,1.0
2004,37099.0,3.5001675222979673,5.755742213586912,2007.0,1.0
2005,37099.0,3.5001675222979673,5.82600010738045,2007.0,1.0
2006,37099.0,3.5001675222979673,5.849324779946859,2007.0,1.0
2007,37099.0,3.5001675222979673,5.973809611869261,2007.0,1.0
2003,37103.0,2.3399772122111084,3.828641396489095,2007.0,1.0
2004,37103.0,2.3399772122111084,3.6635616461296463,2007.0,1.0
2005,37103.0,2.3399772122111084,3.7612001156935624,2007.0,1.0
2006,37103.0,2.3399772122111084,4.110873864173311,2007.0,1.0
2007,37103.0,2.3399772122111084,3.1354942159291497,2007.0,1.0
2003,37105.0,3.892636291627956,6.598509028614515,2007.0,1.0
2004,37105.0,3.892636291627956,6.586171654854675,2007.0,1.0
2005,37105.0,3.892636291627956,6.675823221634848,2007.0,1.0
2006,37105.0,3.892636291627956,6.593044534142437,2007.0,1.0
2007,37105.0,3.892636291627956,6.650279048587422,2007.0,1.0
2003,37117.0,3.2423188765946676,5.356586274672012,2007.0,1.0
2004,37117.0,3.2423188765946676,5.402677381872279,2007.0,1.0
2005,37117.0,3.2423188765946676,5.488937726156687,2007.0,1.0
2006,37117.0,3.2423188765946676,5.442417710521793,2007.0,1.0
2007,37117.0,3.2423188765946676,5.4116460518550396,2007.0,1.0
2003,37123.0,3.2892224462887483,5.53338948872752,2007.0,1.0
2004,37123.0,3.2892224462887483,5.438079308923196,2007.0,1.0
2005,37123.0,3.2892224462887483,5.556828061699537,2007.0,1.0
2006,37123.0,3.2892224462887483,5.605802066295998,2007.0,1.0
2007,37123.0,3.2892224462887483,5.579729825986222,2007.0,1.0
2003,37127.0,4.470724089435168,7.170888478512505,2007.0,1.0
2004,37127.0,4.470724089435168,7.115582126184454,2007.0,1.0
2005,37127.0,4.470724089435168,7.116394144093465,2007.0,1.0
2006,37127.0,4.470724089435168,7.2254814727822945,2007.0,1.0
2007,37127.0,4.470724089435168,7.356279876550748,2007.0,1.0
2003,37155.0,4.8149366618606235,6.85751406254539,2007.0,1.0
2004,37155.0,4.8149366618606235,6.853299093186078,2007.0,1.0
2005,37155.0,4.8149366618606235,7.05444965813294,2007.0,1.0
2006,37155.0,4.8149366618606235,6.993932975223189,2007.0,1.0
2007,37155.0,4.8149366618606235,7.037905963447182,2007.0,1.0
2003,37161.0,4.141530265328824,6.300785794663244,2007.0,1.0
2004,37161.0,4.141530265328824,6.246106765481563,2007.0,1.0
2005,37161.0,4.141530265328824,6.255750041753367,2007.0,1.0
2006,37161.0,4.141530265328824,6.297109319933935,2007.0,1.0
2007,37161.0,4.141530265328824,6.428105272684596,2007.0,1.0
2003,37163.0,4.09702430184386,6.317164686747284,2007.0,1.0
2004,37163.0,4.09702430184386,6.385194398997726,2007.0,1.0
2005,37163.0,4.09702430184386,6.324358962381311,2007.0,1.0
2006,37163.0,4.09702430184386,6.342121418721152,2007.0,1.0
2007,37163.0,4.09702430184386,6.447305862541213,2007.0,1.0
2003,37165.0,3.583463381357287,6.154858094016418,2007.0,1.0
2004,37165.0,3.583463381357287,6.206575926724928,2007.0,1.0
2005,37165.0,3.583463381357287,6.148468295917647,2007.0,1.0
2006,37165.0,3.583463381357287,6.182084906716632,2007.0,1.0
2007,37165.0,3.583463381357287,6.163314804034641,2007.0,1.0
2003,37167.0,4.062165663857866,6.625392368007956,2007.0,1.0
2004,37167.0,4.062165663857866,6.543911845564792,2007.0,1.0
2005,37167.0,4.062165663857866,6.61338421837956,2007.0,1.0
2006,37167.0,4.062165663857866,6.6293632534374485,2007.0,1.0
2007,37167.0,4.062165663857866,6.617402977974478,2007.0,1.0
2003,37175.0,3.3787472528245637,5.676753802268282,2007.0,1.0
2004,37175.0,3.3787472528245637,5.707110264748875,2007.0,1.0
2005,37175.0,3.3787472528245637,5.75890177387728,2007.0,1.0
2006,37175.0,3.3787472528245637,5.780743515792329,2007.0,1.0
2007,37175.0,3.3787472528245637,5.713732805509369,2007.0,1.0
2003,37189.0,3.7540818173595696,6.326149473155099,2007.0,1.0
2004,37189.0,3.7540818173595696,6.3561076606958915,2007.0,1.0
2005,37189.0,3.7540818173595696,6.35088571671474,2007.0,1.0
2006,37189.0,3.7540818173595696,6.444131256700441,2007.0,1.0
2007,37189.0,3.7540818173595696,6.432940092739179,2007.0,1.0
2003,37191.0,4.730295092916992,7.247080584585756,2007.0,1.0
2004,37191.0,4.730295092916992,7.228388451573604,2007.0,1.0
2005,37191.0,4.730295092916992,7.217443431696533,2007.0,1.0
2006,37191.0,4.730295092916992,7.3098814858247865,2007.0,1.0
2007,37191.0,4.730295092916992,7.304515946460155,2007.0,1.0
2003,38001.0,0.9528155065565274,4.110873864173311,0.0,0.0
2004,38001.0,0.9528155065565274,4.0943445622221,0.0,0.0
2005,38001.0,0.9528155065565274,4.060443010546419,0.0,0.0
2006,38001.0,0.9528155065565274,3.8918202981106265,0.0,0.0
2007,38001.0,0.9528155065565274,4.174387269895637,0.0,0.0
2003,38021.0,1.7504165056936725,4.68213122712422,0.0,0.0
2004,38021.0,1.7504165056936725,4.290459441148391,0.0,0.0
2005,38021.0,1.7504165056936725,4.51085950651685,0.0,0.0
2006,38021.0,1.7504165056936725,4.74493212836325,0.0,0.0
2007,38021.0,1.7504165056936725,4.624972813284271,0.0,0.0
2003,38023.0,0.8254903675476585,4.110873864173311,0.0,0.0
2004,38023.0,0.8254903675476585,4.110873864173311,0.0,0.0
2005,38023.0,0.8254903675476585,3.871201010907891,0.0,0.0
2006,38023.0,0.8254903675476585,3.8918202981106265,0.0,0.0
2007,38023.0,0.8254903675476585,3.8501476017100584,0.0,0.0
2003,38035.0,4.191304894926439,7.2813856635702825,0.0,0.0
2004,38035.0,4.191304894926439,7.206377291472252,0.0,0.0
2005,38035.0,4.191304894926439,7.293697720601438,0.0,0.0
2006,38035.0,4.191304894926439,7.282073658093465,0.0,0.0
2007,38035.0,4.191304894926439,7.282073658093465,0.0,0.0
2003,38037.0,1.044156102872051,3.4657359027997265,0.0,0.0
2004,38037.0,1.044156102872051,3.2188758248682006,0.0,0.0
2005,38037.0,1.044156102872051,3.1354942159291497,0.0,0.0
2006,38037.0,1.044156102872051,3.295836866004329,0.0,0.0
2007,38037.0,1.044156102872051,3.4657359027997265,0.0,0.0
2003,38049.0,1.789590451943215,3.9889840465642745,0.0,0.0
2004,38049.0,1.789590451943215,3.6375861597263857,0.0,0.0
2005,38049.0,1.789590451943215,3.8918202981106265,0.0,0.0
2006,38049.0,1.789590451943215,3.828641396489095,0.0,0.0
2007,38049.0,1.789590451943215,4.02535169073515,0.0,0.0
2003,38061.0,1.8917556223867307,4.941642422609304,0.0,0.0
2004,38061.0,1.8917556223867307,4.709530201312334,0.0,0.0
2005,38061.0,1.8917556223867307,4.6443908991413725,0.0,0.0
2006,38061.0,1.8917556223867307,4.59511985013459,0.0,0.0
2007,38061.0,1.8917556223867307,4.736198448394496,0.0,0.0
2003,38063.0,1.3123786781697224,3.912023005428146,0.0,0.0
2004,38063.0,1.3123786781697224,4.04305126783455,0.0,0.0
2005,38063.0,1.3123786781697224,4.04305126783455,0.0,0.0
2006,38063.0,1.3123786781697224,3.8066624897703196,0.0,0.0
2007,38063.0,1.3123786781697224,3.713572066704308,0.0,0.0
2003,38073.0,1.7732559976634952,4.836281906951478,0.0,0.0
2004,38073.0,1.7732559976634952,4.875197323201151,0.0,0.0
2005,38073.0,1.7732559976634952,4.7535901911063645,0.0,0.0
2006,38073.0,1.7732559976634952,4.762173934797756,0.0,0.0
2007,38073.0,1.7732559976634952,4.795790545596741,0.0,0.0
2003,38097.0,2.1373566136262685,5.1647859739235145,0.0,0.0
2004,38097.0,2.1373566136262685,5.14166355650266,0.0,0.0
2005,38097.0,2.1373566136262685,5.017279836814924,0.0,0.0
2006,38097.0,2.1373566136262685,5.087596335232384,0.0,0.0
2007,38097.0,2.1373566136262685,5.056245805348308,0.0,0.0
2003,38099.0,2.5168089821336017,5.846438775057725,0.0,0.0
2004,38099.0,2.5168089821336017,5.771441123130016,0.0,0.0
2005,38099.0,2.5168089821336017,5.697093486505405,0.0,0.0
2006,38099.0,2.5168089821336017,5.69035945432406,0.0,0.0
2007,38099.0,2.5168089821336017,5.673323267171493,0.0,0.0
2003,38105.0,2.9837102983266655,6.1675164908883415,0.0,0.0
2004,38105.0,2.9837102983266655,6.07073772800249,0.0,0.0
2005,38105.0,2.9837102983266655,6.124683390894205,0.0,0.0
2006,38105.0,2.9837102983266655,6.169610732491456,0.0,0.0
2007,38105.0,2.9837102983266655,6.18826412308259,0.0,0.0
2003,39019.0,3.3616246065423323,5.4638318050256105,2007.0,1.0
2004,39019.0,3.3616246065423323,5.442417710521793,2007.0,1.0
2005,39019.0,3.3616246065423323,5.402677381872279,2007.0,1.0
2006,39019.0,3.3616246065423323,5.278114659230517,2007.0,1.0
2007,39019.0,3.3616246065423323,5.351858133476067,2007.0,1.0
2003,39021.0,3.660737148167656,5.8998973535824915,2007.0,1.0
2004,39021.0,3.660737148167656,5.7745515455444085,2007.0,1.0
2005,39021.0,3.660737148167656,5.802118375377063,2007.0,1.0
2006,39021.0,3.660737148167656,5.863631175598097,2007.0,1.0
2007,39021.0,3.660737148167656,5.783825182329737,2007.0,1.0
2003,39035.0,7.239916809273408,10.002019808600375,2007.0,1.0
2004,39035.0,7.239916809273408,9.94755228369823,2007.0,1.0
2005,39035.0,7.239916809273408,9.914674741926692,2007.0,1.0
2006,39035.0,7.239916809273408,9.915959454031448,2007.0,1.0
2007,39035.0,7.239916809273408,9.893740201081249,2007.0,1.0
2003,39047.0,3.3475504424313796,6.342121418721152,2007.0,1.0
2004,39047.0,3.3475504424313796,6.329720905522696,2007.0,1.0
2005,39047.0,3.3475504424313796,6.338594078203183,2007.0,1.0
2006,39047.0,3.3475504424313796,6.2324480165505225,2007.0,1.0
2007,39047.0,3.3475504424313796,6.244166900663736,2007.0,1.0
2003,39055.0,4.509704994170025,7.294377299288821,2007.0,1.0
2004,39055.0,4.509704994170025,7.242082359256962,2007.0,1.0
2005,39055.0,4.509704994170025,7.220373836723949,2007.0,1.0
2006,39055.0,4.509704994170025,7.309212365692763,2007.0,1.0
2007,39055.0,4.509704994170025,7.242797922793756,2007.0,1.0
2003,39063.0,4.2668261987340825,7.154615356913663,2007.0,1.0
2004,39063.0,4.2668261987340825,7.062191632286556,2007.0,1.0
2005,39063.0,4.2668261987340825,7.129297548929373,2007.0,1.0
2006,39063.0,4.2668261987340825,7.113956109566034,2007.0,1.0
2007,39063.0,4.2668261987340825,7.146772179452637,2007.0,1.0
2003,39071.0,3.7105186292174173,6.113682179832232,2007.0,1.0
2004,39071.0,3.7105186292174173,6.144185634125646,2007.0,1.0
2005,39071.0,3.7105186292174173,6.210600077024653,2007.0,1.0
2006,39071.0,3.7105186292174173,6.192362489474872,2007.0,1.0
2007,39071.0,3.7105186292174173,6.1070228877422545,2007.0,1.0
2003,39079.0,3.485569166881497,5.834810737062605,2007.0,1.0
2004,39079.0,3.485569166881497,5.755742213586912,2007.0,1.0
2005,39079.0,3.485569166881497,5.869296913133774,2007.0,1.0
2006,39079.0,3.485569166881497,5.82600010738045,2007.0,1.0
2007,39079.0,3.485569166881497,5.7899601708972535,2007.0,1.0
2003,39095.0,6.120416093227561,9.010547069270189,2007.0,1.0
2004,39095.0,6.120416093227561,8.927181388251986,2007.0,1.0
2005,39095.0,6.120416093227561,8.842026529498812,2007.0,1.0
2006,39095.0,6.120416093227561,8.840290669088972,2007.0,1.0
2007,39095.0,6.120416093227561,8.821732380934442,2007.0,1.0
2003,39097.0,3.694190326432513,5.976350909297934,2007.0,1.0
2004,39097.0,3.694190326432513,5.940171252720432,2007.0,1.0
2005,39097.0,3.694190326432513,6.133398042996649,2007.0,1.0
2006,39097.0,3.694190326432513,5.950642552587727,2007.0,1.0
2007,39097.0,3.694190326432513,5.855071922202427,2007.0,1.0
2003,39107.0,3.7117166880166934,6.776506992372183,2007.0,1.0
2004,39107.0,3.7117166880166934,6.769641976852503,2007.0,1.0
2005,39107.0,3.7117166880166934,6.734591659972948,2007.0,1.0
2006,39107.0,3.7117166880166934,6.805722553416985,2007.0,1.0
2007,39107.0,3.7117166880166934,6.71901315438526,2007.0,1.0
2003,39111.0,2.719978771967484,3.332204510175204,2007.0,1.0
2004,39111.0,2.719978771967484,3.258096538021482,2007.0,1.0
2005,39111.0,2.719978771967484,3.5263605246161616,2007.0,1.0
2006,39111.0,2.719978771967484,3.4965075614664802,2007.0,1.0
2007,39111.0,2.719978771967484,3.4011973816621555,2007.0,1.0
2003,39119.0,4.437756945927255,7.1204443723924875,2007.0,1.0
2004,39119.0,4.437756945927255,7.025538314638521,2007.0,1.0
2005,39119.0,4.437756945927255,6.946013991099227,2007.0,1.0
2006,39119.0,4.437756945927255,6.859614903654202,2007.0,1.0
2007,39119.0,4.437756945927255,6.895682697747868,2007.0,1.0
2003,39143.0,4.123773906246104,6.831953565565855,2007.0,1.0
2004,39143.0,4.123773906246104,6.828712071641684,2007.0,1.0
2005,39143.0,4.123773906246104,6.745236349484363,2007.0,1.0
2006,39143.0,4.123773906246104,6.733401891837359,2007.0,1.0
2007,39143.0,4.123773906246104,6.7650389767805414,2007.0,1.0
2003,39163.0,2.5499138110966104,4.23410650459726,2007.0,1.0
2004,39163.0,2.5499138110966104,4.248495242049359,2007.0,1.0
2005,39163.0,2.5499138110966104,4.0943445622221,2007.0,1.0
2006,39163.0,2.5499138110966104,3.871201010907891,2007.0,1.0
2007,39163.0,2.5499138110966104,4.007333185232471,2007.0,1.0
2003,39173.0,4.796327591444445,7.557994958530806,2007.0,1.0
2004,39173.0,4.796327591444445,7.52131798019924,2007.0,1.0
2005,39173.0,4.796327591444445,7.465082736399547,2007.0,1.0
2006,39173.0,4.796327591444445,7.473637108496206,2007.0,1.0
2007,39173.0,4.796327591444445,7.5126175446745105,2007.0,1.0
2003,40003.0,1.809108107562668,4.02535169073515,0.0,0.0
2004,40003.0,1.809108107562668,3.7612001156935624,0.0,0.0
2005,40003.0,1.809108107562668,3.912023005428146,0.0,0.0
2006,40003.0,1.809108107562668,3.8501476017100584,0.0,0.0
2007,40003.0,1.809108107562668,3.9889840465642745,0.0,0.0
2003,40013.0,3.598243333854492,6.1779441140506,0.0,0.0
2004,40013.0,3.598243333854492,6.2422232654551655,0.0,0.0
2005,40013.0,3.598243333854492,6.280395838960195,0.0,0.0
2006,40013.0,3.598243333854492,6.135564891081739,0.0,0.0
2007,40013.0,3.598243333854492,6.192362489474872,0.0,0.0
2003,40015.0,3.4061849231731944,5.459585514144159,0.0,0.0
2004,40015.0,3.4061849231731944,5.278114659230517,0.0,0.0
2005,40015.0,3.4061849231731944,5.327876168789581,0.0,0.0
2006,40015.0,3.4061849231731944,5.4116460518550396,0.0,0.0
2007,40015.0,3.4061849231731944,5.389071729816501,0.0,0.0
2003,40017.0,4.473887691267391,7.121252453244542,0.0,0.0
2004,40017.0,4.473887691267391,7.085901464365611,0.0,0.0
2005,40017.0,4.473887691267391,7.00033446027523,0.0,0.0
2006,40017.0,4.473887691267391,7.078341579557671,0.0,0.0
2007,40017.0,4.473887691267391,7.0909098220799835,0.0,0.0
2003,40025.0,1.146767330555157,3.8066624897703196,0.0,0.0
2004,40025.0,1.146767330555157,3.58351893845611,0.0,0.0
2005,40025.0,1.146767330555157,3.5553480614894135,0.0,0.0
